CODIGO|DESCRIPTOR|CAPITULO_NUM|CAPITULO_TITULO|VERSION
A370|TOS FERINA DEBIDA A BORDETELLA PERTUSSIS|A30-A49|OTRAS ENFERMEDADES BACTERIANAS|2010_DEIS
A371|TOS FERINA DEBIDA A BORDETELLA PARAPERTUSSIS|A30-A49|OTRAS ENFERMEDADES BACTERIANAS|2010_DEIS
A378|TOS FERINA DEBIDA A OTRAS ESPECIES DE BORDETELLA|A30-A49|OTRAS ENFERMEDADES BACTERIANAS|2010_DEIS
A379|TOS FERINA, NO ESPECIFICADA|A30-A49|OTRAS ENFERMEDADES BACTERIANAS|2010_DEIS
A38X|ESCARLATINA|A30-A49|OTRAS ENFERMEDADES BACTERIANAS|2010_DEIS
A390|MENINGITIS MENINGOCOCICA|A30-A49|OTRAS ENFERMEDADES BACTERIANAS|2010_DEIS
A391|SINDROME DE WATERHOUSE-FRIDERICHSEN|A30-A49|OTRAS ENFERMEDADES BACTERIANAS|2010_DEIS
A392|MENINGOCOCEMIA AGUDA|A30-A49|OTRAS ENFERMEDADES BACTERIANAS|2010_DEIS
A393|MENINGOCOCEMIA CRONICA|A30-A49|OTRAS ENFERMEDADES BACTERIANAS|2010_DEIS
A394|MENINGOCOCEMIA, NO ESPECIFICADA|A30-A49|OTRAS ENFERMEDADES BACTERIANAS|2010_DEIS
A395|ENFERMEDAD CARDIACA DEBIDA A MENINGOCOCO|A30-A49|OTRAS ENFERMEDADES BACTERIANAS|2010_DEIS
A398|OTRAS INFECCIONES MENINGOCOCICAS|A30-A49|OTRAS ENFERMEDADES BACTERIANAS|2010_DEIS
A399|INFECCION MENINGOCOCICA, NO ESPECIFICADA|A30-A49|OTRAS ENFERMEDADES BACTERIANAS|2010_DEIS
A400|SEPTICEMIA DEBIDA A ESTREPTOCOCO, GRUPO A|A30-A49|OTRAS ENFERMEDADES BACTERIANAS|2010_DEIS
A401|SEPTICEMIA DEBIDA A ESTREPTOCOCO, GRUPO B|A30-A49|OTRAS ENFERMEDADES BACTERIANAS|2010_DEIS
A402|SEPTICEMIA DEBIDA A ESTREPTOCOCO, GRUPO D|A30-A49|OTRAS ENFERMEDADES BACTERIANAS|2010_DEIS
A403|SEPTICEMIA DEBIDA A STREPTOCOCCUS PNEUMONIAE|A30-A49|OTRAS ENFERMEDADES BACTERIANAS|2010_DEIS
A408|OTRAS SEPTICEMIAS ESTREPTOCOCICAS|A30-A49|OTRAS ENFERMEDADES BACTERIANAS|2010_DEIS
A409|SEPTICEMIA ESTREPTOCOCICA, NO ESPECIFICADA|A30-A49|OTRAS ENFERMEDADES BACTERIANAS|2010_DEIS
A410|SEPTICEMIA DEBIDA A STAPHYLOCOCCUS AUREUS|A30-A49|OTRAS ENFERMEDADES BACTERIANAS|2010_DEIS
A411|SEPTICEMIA DEBIDA A OTRO ESTAFILOCOCO ESPECIFICADO|A30-A49|OTRAS ENFERMEDADES BACTERIANAS|2010_DEIS
A412|SEPTICEMIA DEBIDA A ESTAFILOCOCO NO ESPECIFICADO|A30-A49|OTRAS ENFERMEDADES BACTERIANAS|2010_DEIS
A413|SEPTICEMIA DEBIDA A HAEMOPHILUS INFLUENZAE|A30-A49|OTRAS ENFERMEDADES BACTERIANAS|2010_DEIS
A414|SEPTICEMIA DEBIDA A ANAEROBIOS|A30-A49|OTRAS ENFERMEDADES BACTERIANAS|2010_DEIS
A415|SEPTICEMIA DEBIDA A OTROS ORGANISMOS GRAM-NEGATIVOS|A30-A49|OTRAS ENFERMEDADES BACTERIANAS|2010_DEIS
A418|OTRAS SEPTICEMIAS ESPECIFICADAS|A30-A49|OTRAS ENFERMEDADES BACTERIANAS|2010_DEIS
A419|SEPTICEMIA, NO ESPECIFICADA|A30-A49|OTRAS ENFERMEDADES BACTERIANAS|2010_DEIS
A420|ACTINOMICOSIS PULMONAR|A30-A49|OTRAS ENFERMEDADES BACTERIANAS|2010_DEIS
A421|ACTINOMICOSIS ABDOMINAL|A30-A49|OTRAS ENFERMEDADES BACTERIANAS|2010_DEIS
A422|ACTINOMICOSIS CERVICOFACIAL|A30-A49|OTRAS ENFERMEDADES BACTERIANAS|2010_DEIS
A427|SEPTICEMIA ACTINOMICOTICA|A30-A49|OTRAS ENFERMEDADES BACTERIANAS|2010_DEIS
A428|OTRAS FORMAS DE ACTINOMICOSIS|A30-A49|OTRAS ENFERMEDADES BACTERIANAS|2010_DEIS
A429|ACTINOMICOSIS, SIN OTRA ESPECIFICACION|A30-A49|OTRAS ENFERMEDADES BACTERIANAS|2010_DEIS
A430|NOCARDIOSIS PULMONAR|A30-A49|OTRAS ENFERMEDADES BACTERIANAS|2010_DEIS
A431|NOCARDIOSIS CUTANEA|A30-A49|OTRAS ENFERMEDADES BACTERIANAS|2010_DEIS
A438|OTRAS FORMAS DE NOCARDIOSIS|A30-A49|OTRAS ENFERMEDADES BACTERIANAS|2010_DEIS
A439|NOCARDIOSIS, NO ESPECIFICADA|A30-A49|OTRAS ENFERMEDADES BACTERIANAS|2010_DEIS
A440|BARTONELOSIS SISTEMICA|A30-A49|OTRAS ENFERMEDADES BACTERIANAS|2010_DEIS
A441|BARTONELOSIS CUTANEA Y MUCOCUTANEA|A30-A49|OTRAS ENFERMEDADES BACTERIANAS|2010_DEIS
A448|OTRAS FORMAS DE BARTONELOSIS|A30-A49|OTRAS ENFERMEDADES BACTERIANAS|2010_DEIS
A449|BARTONELOSIS, NO ESPECIFICADA|A30-A49|OTRAS ENFERMEDADES BACTERIANAS|2010_DEIS
A46X|ERISIPELA|A30-A49|OTRAS ENFERMEDADES BACTERIANAS|2010_DEIS
A480|GANGRENA GASEOSA|A30-A49|OTRAS ENFERMEDADES BACTERIANAS|2010_DEIS
A481|ENFERMEDAD DE LOS LEGIONARIOS|A30-A49|OTRAS ENFERMEDADES BACTERIANAS|2010_DEIS
A482|ENFERMEDAD DE LOS LEGIONARIOS NO NEUMONICA (FIEBRE DE PONTIAC)|A30-A49|OTRAS ENFERMEDADES BACTERIANAS|2010_DEIS
A483|SINDROME DEL CHOQUE TOXICO|A30-A49|OTRAS ENFERMEDADES BACTERIANAS|2010_DEIS
A484|FIEBRE PURPURICA BRASILEÑA|A30-A49|OTRAS ENFERMEDADES BACTERIANAS|2010_DEIS
A488|OTRAS ENFERMEDADES BACTERIANAS ESPECIFICADAS|A30-A49|OTRAS ENFERMEDADES BACTERIANAS|2010_DEIS
A490|INFECCION ESTAFILOCOCICA, SIN OTRA ESPECIFICACION|A30-A49|OTRAS ENFERMEDADES BACTERIANAS|2010_DEIS
A491|INFECCION ESTREPTOCOCICA, SIN OTRA ESPECIFICACION|A30-A49|OTRAS ENFERMEDADES BACTERIANAS|2010_DEIS
A492|INFECCION POR HAEMOPHILUS INFLUENZAE, SIN OTRA ESPECIFICACION|A30-A49|OTRAS ENFERMEDADES BACTERIANAS|2010_DEIS
A493|INFECCION POR MICOPLASMA, SIN OTRA ESPECIFICACION|A30-A49|OTRAS ENFERMEDADES BACTERIANAS|2010_DEIS
A498|OTRAS INFECCIONES BACTERIANAS DE SITIO NO ESPECIFICADO|A30-A49|OTRAS ENFERMEDADES BACTERIANAS|2010_DEIS
A499|INFECCION BACTERIANA, NO ESPECIFICADA|A30-A49|OTRAS ENFERMEDADES BACTERIANAS|2010_DEIS
A500|SIFILIS CONGENITA PRECOZ, SINTOMATICA|A50-A64|INFECCIONES CON UN MODO DE TRANSMISIÓN PREDOMINANTEMENTE SEXUAL|2010_DEIS
A501|SIFILIS CONGENITA PRECOZ, LATENTE|A50-A64|INFECCIONES CON UN MODO DE TRANSMISIÓN PREDOMINANTEMENTE SEXUAL|2010_DEIS
A502|SIFILIS CONGENITA PRECOZ, SIN OTRA ESPECIFICACION|A50-A64|INFECCIONES CON UN MODO DE TRANSMISIÓN PREDOMINANTEMENTE SEXUAL|2010_DEIS
A503|OCULOPATIA SIFILITICA CONGENITA TARDIA|A50-A64|INFECCIONES CON UN MODO DE TRANSMISIÓN PREDOMINANTEMENTE SEXUAL|2010_DEIS
A504|NEUROSIFILIS CONGENITA TARDIA (NEUROSIFILIS JUVENIL)|A50-A64|INFECCIONES CON UN MODO DE TRANSMISIÓN PREDOMINANTEMENTE SEXUAL|2010_DEIS
A505|OTRAS FORMAS DE SIFILIS CONGENITA TARDIA, SINTOMATICA|A50-A64|INFECCIONES CON UN MODO DE TRANSMISIÓN PREDOMINANTEMENTE SEXUAL|2010_DEIS
A506|SIFILIS CONGENITA TARDIA, LATENTE|A50-A64|INFECCIONES CON UN MODO DE TRANSMISIÓN PREDOMINANTEMENTE SEXUAL|2010_DEIS
A507|SIFILIS CONGENITA TARDIA, SIN OTRA ESPECIFICACION|A50-A64|INFECCIONES CON UN MODO DE TRANSMISIÓN PREDOMINANTEMENTE SEXUAL|2010_DEIS
A509|SIFILIS CONGENITA, SIN OTRA ESPECIFICACION|A50-A64|INFECCIONES CON UN MODO DE TRANSMISIÓN PREDOMINANTEMENTE SEXUAL|2010_DEIS
A510|SIFILIS GENITAL PRIMARIA|A50-A64|INFECCIONES CON UN MODO DE TRANSMISIÓN PREDOMINANTEMENTE SEXUAL|2010_DEIS
A511|SIFILIS PRIMARIA ANAL|A50-A64|INFECCIONES CON UN MODO DE TRANSMISIÓN PREDOMINANTEMENTE SEXUAL|2010_DEIS
A512|SIFILIS PRIMARIA EN OTROS SITIOS|A50-A64|INFECCIONES CON UN MODO DE TRANSMISIÓN PREDOMINANTEMENTE SEXUAL|2010_DEIS
A513|SIFILIS SECUNDARIA DE PIEL Y MEMBRANAS MUCOSAS|A50-A64|INFECCIONES CON UN MODO DE TRANSMISIÓN PREDOMINANTEMENTE SEXUAL|2010_DEIS
A514|OTRAS SIFILIS SECUNDARIAS|A50-A64|INFECCIONES CON UN MODO DE TRANSMISIÓN PREDOMINANTEMENTE SEXUAL|2010_DEIS
A515|SIFILIS PRECOZ, LATENTE|A50-A64|INFECCIONES CON UN MODO DE TRANSMISIÓN PREDOMINANTEMENTE SEXUAL|2010_DEIS
A519|SIFILIS PRECOZ, SIN OTRA ESPECIFICACION|A50-A64|INFECCIONES CON UN MODO DE TRANSMISIÓN PREDOMINANTEMENTE SEXUAL|2010_DEIS
A520|SIFILIS CARDIOVASCULAR|A50-A64|INFECCIONES CON UN MODO DE TRANSMISIÓN PREDOMINANTEMENTE SEXUAL|2010_DEIS
A521|NEUROSIFILIS SINTOMATICA|A50-A64|INFECCIONES CON UN MODO DE TRANSMISIÓN PREDOMINANTEMENTE SEXUAL|2010_DEIS
A522|NEUROSIFILIS ASINTOMATICA|A50-A64|INFECCIONES CON UN MODO DE TRANSMISIÓN PREDOMINANTEMENTE SEXUAL|2010_DEIS
A523|NEUROSIFILIS NO ESPECIFICADA|A50-A64|INFECCIONES CON UN MODO DE TRANSMISIÓN PREDOMINANTEMENTE SEXUAL|2010_DEIS
A527|OTRAS SIFILIS TARDIAS SINTOMATICAS|A50-A64|INFECCIONES CON UN MODO DE TRANSMISIÓN PREDOMINANTEMENTE SEXUAL|2010_DEIS
A528|SIFILIS TARDIA, LATENTE|A50-A64|INFECCIONES CON UN MODO DE TRANSMISIÓN PREDOMINANTEMENTE SEXUAL|2010_DEIS
A529|SIFILIS TARDIA, NO ESPECIFICADA|A50-A64|INFECCIONES CON UN MODO DE TRANSMISIÓN PREDOMINANTEMENTE SEXUAL|2010_DEIS
A530|SIFILIS LATENTE, NO ESPECIFICADA COMO PRECOZ O TARDIA|A50-A64|INFECCIONES CON UN MODO DE TRANSMISIÓN PREDOMINANTEMENTE SEXUAL|2010_DEIS
A539|SIFILIS, NO ESPECIFICADA|A50-A64|INFECCIONES CON UN MODO DE TRANSMISIÓN PREDOMINANTEMENTE SEXUAL|2010_DEIS
A540|INFECCION GONOCOC. TRACTO GENITOURINARIO INFERIOR S/ABSCESO PERIURETRAL O DE GLAND.ACCESORIA|A50-A64|INFECCIONES CON UN MODO DE TRANSMISIÓN PREDOMINANTEMENTE SEXUAL|2010_DEIS
A541|INFECCION GONOCOC.TRACTO GENITOURINARIO INFERIOR C/ABSCESO PERIURETRAL Y DE GLAND.ACCESORIAS|A50-A64|INFECCIONES CON UN MODO DE TRANSMISIÓN PREDOMINANTEMENTE SEXUAL|2010_DEIS
A542|PELVIPERITONITIS GONOCOCICA Y OTRAS INFECCIONES GONOCOCICAS GENITOURINARIAS|A50-A64|INFECCIONES CON UN MODO DE TRANSMISIÓN PREDOMINANTEMENTE SEXUAL|2010_DEIS
A543|INFECCION GONOCOCICA DEL OJO|A50-A64|INFECCIONES CON UN MODO DE TRANSMISIÓN PREDOMINANTEMENTE SEXUAL|2010_DEIS
A544|INFECCION GONOCOCICA DEL SISTEMA OSTEOMUSCULAR|A50-A64|INFECCIONES CON UN MODO DE TRANSMISIÓN PREDOMINANTEMENTE SEXUAL|2010_DEIS
A545|FARINGITIS GONOCOCICA|A50-A64|INFECCIONES CON UN MODO DE TRANSMISIÓN PREDOMINANTEMENTE SEXUAL|2010_DEIS
A546|INFECCION GONOCOCICA DEL ANO Y DEL RECTO|A50-A64|INFECCIONES CON UN MODO DE TRANSMISIÓN PREDOMINANTEMENTE SEXUAL|2010_DEIS
A548|OTRAS INFECCIONES GONOCOCICAS|A50-A64|INFECCIONES CON UN MODO DE TRANSMISIÓN PREDOMINANTEMENTE SEXUAL|2010_DEIS
A549|INFECCION GONOCOCICA, NO ESPECIFICADA|A50-A64|INFECCIONES CON UN MODO DE TRANSMISIÓN PREDOMINANTEMENTE SEXUAL|2010_DEIS
A55X|LINFOGRANULOMA (VENEREO) POR CLAMIDIAS|A50-A64|INFECCIONES CON UN MODO DE TRANSMISIÓN PREDOMINANTEMENTE SEXUAL|2010_DEIS
A560|INFECCION DEL TRACTO GENITOURINARIO INFERIOR DEBIDA A CLAMIDIAS|A50-A64|INFECCIONES CON UN MODO DE TRANSMISIÓN PREDOMINANTEMENTE SEXUAL|2010_DEIS
A561|INFECCION DEL PELVIPERITONEO Y OTROS ORGANOS GENITOURINARIOS DEBIDA A CLAMIDIAS|A50-A64|INFECCIONES CON UN MODO DE TRANSMISIÓN PREDOMINANTEMENTE SEXUAL|2010_DEIS
A562|INFECCIONES DEL TRACTO GENITOURINARIO DEBIDAS A CLAMIDIAS, SIN OTRA ESPECIFICACION|A50-A64|INFECCIONES CON UN MODO DE TRANSMISIÓN PREDOMINANTEMENTE SEXUAL|2010_DEIS
A563|INFECCION DEL ANO Y DEL RECTO DEBIDA A CLAMIDIAS|A50-A64|INFECCIONES CON UN MODO DE TRANSMISIÓN PREDOMINANTEMENTE SEXUAL|2010_DEIS
A564|INFECCION DE FARINGE DEBIDA A CLAMIDIAS|A50-A64|INFECCIONES CON UN MODO DE TRANSMISIÓN PREDOMINANTEMENTE SEXUAL|2010_DEIS
A568|INFECCION DE TRANSMISION SEXUAL DE OTROS SITIOS DEBIDA A CLAMIDIAS|A50-A64|INFECCIONES CON UN MODO DE TRANSMISIÓN PREDOMINANTEMENTE SEXUAL|2010_DEIS
A57X|CHANCRO BLANDO|A50-A64|INFECCIONES CON UN MODO DE TRANSMISIÓN PREDOMINANTEMENTE SEXUAL|2010_DEIS
A58X|GRANULOMA INGUINAL|A50-A64|INFECCIONES CON UN MODO DE TRANSMISIÓN PREDOMINANTEMENTE SEXUAL|2010_DEIS
A590|TRICOMONIASIS UROGENITAL|A50-A64|INFECCIONES CON UN MODO DE TRANSMISIÓN PREDOMINANTEMENTE SEXUAL|2010_DEIS
A598|TRICOMONIASIS DE OTROS SITIOS|A50-A64|INFECCIONES CON UN MODO DE TRANSMISIÓN PREDOMINANTEMENTE SEXUAL|2010_DEIS
A599|TRICOMONIASIS, NO ESPECIFICADA|A50-A64|INFECCIONES CON UN MODO DE TRANSMISIÓN PREDOMINANTEMENTE SEXUAL|2010_DEIS
A600|INFECCION DE GENITALES Y TRAYECTO UROGENITAL DEBIDA A VIRUS DEL HERPES (HERPES SIMPLE)|A50-A64|INFECCIONES CON UN MODO DE TRANSMISIÓN PREDOMINANTEMENTE SEXUAL|2010_DEIS
A601|INFECCION DE LA PIEL PERIANAL Y RECTO POR VIRUS DEL HERPES SIMPLE|A50-A64|INFECCIONES CON UN MODO DE TRANSMISIÓN PREDOMINANTEMENTE SEXUAL|2010_DEIS
A609|INFECCION ANOGENITAL POR VIRUS DEL HERPES SIMPLE, SIN OTRA ESPECIFICACION|A50-A64|INFECCIONES CON UN MODO DE TRANSMISIÓN PREDOMINANTEMENTE SEXUAL|2010_DEIS
A630|VERRUGAS (VENEREAS) ANOGENITALES|A50-A64|INFECCIONES CON UN MODO DE TRANSMISIÓN PREDOMINANTEMENTE SEXUAL|2010_DEIS
A638|OTRAS ENFERMEDADES DE TRANSMISION PREDOMINANTEMENTE SEXUAL ESPECIFICADAS, NCOP|A50-A64|INFECCIONES CON UN MODO DE TRANSMISIÓN PREDOMINANTEMENTE SEXUAL|2010_DEIS
A64X|ENFERMEDAD DE TRANSMISION SEXUAL NO ESPECIFICADA|A50-A64|INFECCIONES CON UN MODO DE TRANSMISIÓN PREDOMINANTEMENTE SEXUAL|2010_DEIS
A65X|SIFILIS NO VENEREA|A65-A69|OTRAS ENFERMEDADES POR ESPIROQUETAS|2010_DEIS
A660|LESIONES INICIALES DE FRAMBESIA|A65-A69|OTRAS ENFERMEDADES POR ESPIROQUETAS|2010_DEIS
A661|LESIONES PAPILOMATOSAS MULTIPLES Y FRAMBESIA CON PASO DE CANGREJO|A65-A69|OTRAS ENFERMEDADES POR ESPIROQUETAS|2010_DEIS
A662|OTRAS LESIONES PRECOCES DE LA PIEL EN LA FRAMBESIA|A65-A69|OTRAS ENFERMEDADES POR ESPIROQUETAS|2010_DEIS
A663|HIPERQUERATOSIS DE FRAMBESIA|A65-A69|OTRAS ENFERMEDADES POR ESPIROQUETAS|2010_DEIS
A664|GOMA Y ULCERA DE FRAMBESIA|A65-A69|OTRAS ENFERMEDADES POR ESPIROQUETAS|2010_DEIS
A665|GANGOSA|A65-A69|OTRAS ENFERMEDADES POR ESPIROQUETAS|2010_DEIS
A666|LESIONES FRAMBESICAS DE LOS HUESOS Y DE LAS ARTICULACIONES|A65-A69|OTRAS ENFERMEDADES POR ESPIROQUETAS|2010_DEIS
A667|OTRAS MANIFESTACIONES DE FRAMBESIA|A65-A69|OTRAS ENFERMEDADES POR ESPIROQUETAS|2010_DEIS
A668|FRAMBESIA LATENTE|A65-A69|OTRAS ENFERMEDADES POR ESPIROQUETAS|2010_DEIS
A669|FRAMBESIA, NO ESPECIFICADA|A65-A69|OTRAS ENFERMEDADES POR ESPIROQUETAS|2010_DEIS
A670|LESIONES PRIMARIAS DE LA PINTA|A65-A69|OTRAS ENFERMEDADES POR ESPIROQUETAS|2010_DEIS
A671|LESIONES INTERMEDIAS DE LA PINTA|A65-A69|OTRAS ENFERMEDADES POR ESPIROQUETAS|2010_DEIS
A672|LESIONES TARDIAS DE LA PINTA|A65-A69|OTRAS ENFERMEDADES POR ESPIROQUETAS|2010_DEIS
A673|LESIONES MIXTAS DE LA PINTA|A65-A69|OTRAS ENFERMEDADES POR ESPIROQUETAS|2010_DEIS
A679|PINTA, NO ESPECIFICADA|A65-A69|OTRAS ENFERMEDADES POR ESPIROQUETAS|2010_DEIS
A680|FIEBRE RECURRENTE TRANSMITIDA POR PIOJOS|A65-A69|OTRAS ENFERMEDADES POR ESPIROQUETAS|2010_DEIS
A681|FIEBRE RECURRENTE TRANSMITIDA POR GARRAPATAS|A65-A69|OTRAS ENFERMEDADES POR ESPIROQUETAS|2010_DEIS
A689|FIEBRE RECURRENTE, NO ESPECIFICADA|A65-A69|OTRAS ENFERMEDADES POR ESPIROQUETAS|2010_DEIS
A690|ESTOMATITIS ULCERATIVA NECROTIZANTE|A65-A69|OTRAS ENFERMEDADES POR ESPIROQUETAS|2010_DEIS
A691|OTRAS INFECCIONES DE VINCENT|A65-A69|OTRAS ENFERMEDADES POR ESPIROQUETAS|2010_DEIS
A692|ENFERMEDAD DE LYME|A65-A69|OTRAS ENFERMEDADES POR ESPIROQUETAS|2010_DEIS
A698|OTRAS INFECCIONES ESPECIFICADAS POR ESPIROQUETAS|A65-A69|OTRAS ENFERMEDADES POR ESPIROQUETAS|2010_DEIS
A699|INFECCION POR ESPIROQUETA, NO ESPECIFICADA|A65-A69|OTRAS ENFERMEDADES POR ESPIROQUETAS|2010_DEIS
A70X|INFECCION DEBIDA A CHLAMYDIA PSITTACI|A70-A74|OTRAS ENFERMEDADES CAUSADAS POR CHLAMYDIAE|2010_DEIS
A710|ESTADO INICIAL DE TRACOMA|A70-A74|OTRAS ENFERMEDADES CAUSADAS POR CHLAMYDIAE|2010_DEIS
A711|ESTADO ACTIVO DE TRACOMA|A70-A74|OTRAS ENFERMEDADES CAUSADAS POR CHLAMYDIAE|2010_DEIS
A719|TRACOMA, NO ESPECIFICADO|A70-A74|OTRAS ENFERMEDADES CAUSADAS POR CHLAMYDIAE|2010_DEIS
A740|CONJUNTIVITIS POR CLAMIDIAS|A70-A74|OTRAS ENFERMEDADES CAUSADAS POR CHLAMYDIAE|2010_DEIS
A748|OTRAS ENFERMEDADES POR CLAMIDIAS|A70-A74|OTRAS ENFERMEDADES CAUSADAS POR CHLAMYDIAE|2010_DEIS
A749|INFECCION POR CLAMIDIAS, NO ESPECIFICADA|A70-A74|OTRAS ENFERMEDADES CAUSADAS POR CHLAMYDIAE|2010_DEIS
A750|TIFUS EPIDEMICO DEBIDO A RICKETTSIA PROWAZEKII TRANSMITIDO POR PIOJOS|A75-A79|RICKETTSIOSIS|2010_DEIS
A751|TIFUS RECRUDESCENTE (ENFERMEDAD DE BRILL)|A75-A79|RICKETTSIOSIS|2010_DEIS
A752|TIFUS DEBIDO A RICKETTSIA TYPHI|A75-A79|RICKETTSIOSIS|2010_DEIS
A753|TIFUS DEBIDO A RICKETTSIA TSUTSUGAMUSHI|A75-A79|RICKETTSIOSIS|2010_DEIS
A759|TIFUS, NO ESPECIFICADO|A75-A79|RICKETTSIOSIS|2010_DEIS
A770|FIEBRE MACULOSA DEBIDA A RICKETTSIA RICKETTSII|A75-A79|RICKETTSIOSIS|2010_DEIS
A771|FIEBRE MACULOSA DEBIDA A RICKETTSIA CONORII|A75-A79|RICKETTSIOSIS|2010_DEIS
A772|FIEBRE MACULOSA DEBIDA A RICKETTSIA SIBERICA|A75-A79|RICKETTSIOSIS|2010_DEIS
A773|FIEBRE MACULOSA DEBIDA A RICKETTSIA AUSTRALIS|A75-A79|RICKETTSIOSIS|2010_DEIS
A778|OTRAS FIEBRES MACULOSAS|A75-A79|RICKETTSIOSIS|2010_DEIS
A779|FIEBRE MACULOSA, NO ESPECIFICADA|A75-A79|RICKETTSIOSIS|2010_DEIS
A78X|FIEBRE Q|A75-A79|RICKETTSIOSIS|2010_DEIS
A790|FIEBRE DE LAS TRINCHERAS|A75-A79|RICKETTSIOSIS|2010_DEIS
A791|RICKETTSIOSIS PUSTULOSA DEBIDA A RICKETTSIA AKARI|A75-A79|RICKETTSIOSIS|2010_DEIS
A798|OTRAS RICKETTSIOSIS ESPECIFICADAS|A75-A79|RICKETTSIOSIS|2010_DEIS
A799|RICKETTSIOSIS, NO ESPECIFICADA|A75-A79|RICKETTSIOSIS|2010_DEIS
A800|POLIOMIELITIS AGUDA PARALITICA, ASOCIADA A VACUNA|A80-A89|INFECCIONES VIRALES DEL SISTEMA NERVIOSO CENTRAL|2010_DEIS
A801|POLIOMIELITIS AGUDA PARALITICA DEBIDA A VIRUS SALVAJE IMPORTADO|A80-A89|INFECCIONES VIRALES DEL SISTEMA NERVIOSO CENTRAL|2010_DEIS
A802|POLIOMIELITIS AGUDA PARALITICA DEBIDA A VIRUS SALVAJE AUTOCTONO|A80-A89|INFECCIONES VIRALES DEL SISTEMA NERVIOSO CENTRAL|2010_DEIS
A803|OTRAS POLIOMIELITIS AGUDAS PARALITICAS, Y LAS NO ESPECIFICADAS|A80-A89|INFECCIONES VIRALES DEL SISTEMA NERVIOSO CENTRAL|2010_DEIS
A804|POLIOMIELITIS AGUDA NO PARALITICA|A80-A89|INFECCIONES VIRALES DEL SISTEMA NERVIOSO CENTRAL|2010_DEIS
A809|POLIOMIELITIS AGUDA, SIN OTRA ESPECIFICACION|A80-A89|INFECCIONES VIRALES DEL SISTEMA NERVIOSO CENTRAL|2010_DEIS
A810|ENFERMEDAD DE CREUTZFELDT-JAKOB|A80-A89|INFECCIONES VIRALES DEL SISTEMA NERVIOSO CENTRAL|2010_DEIS
A811|PANENCEFALITIS ESCLEROSANTE SUBAGUDA|A80-A89|INFECCIONES VIRALES DEL SISTEMA NERVIOSO CENTRAL|2010_DEIS
A812|LEUCOENCEFALOPATIA MULTIFOCAL PROGRESIVA|A80-A89|INFECCIONES VIRALES DEL SISTEMA NERVIOSO CENTRAL|2010_DEIS
A818|OTRAS INFECCIONES DEL SISTEMA NERVIOSO CENTRAL POR VIRUS LENTO|A80-A89|INFECCIONES VIRALES DEL SISTEMA NERVIOSO CENTRAL|2010_DEIS
A819|INFECCIONES DEL SISTEMA NERVIOSO CENTRAL POR VIRUS LENTO, SIN OTRA ESPECIFICACION|A80-A89|INFECCIONES VIRALES DEL SISTEMA NERVIOSO CENTRAL|2010_DEIS
A820|RABIA SELVATICA|A80-A89|INFECCIONES VIRALES DEL SISTEMA NERVIOSO CENTRAL|2010_DEIS
A821|RABIA URBANA|A80-A89|INFECCIONES VIRALES DEL SISTEMA NERVIOSO CENTRAL|2010_DEIS
A829|RABIA, SIN OTRA ESPECIFICACION|A80-A89|INFECCIONES VIRALES DEL SISTEMA NERVIOSO CENTRAL|2010_DEIS
A830|ENCEFALITIS JAPONESA|A80-A89|INFECCIONES VIRALES DEL SISTEMA NERVIOSO CENTRAL|2010_DEIS
A831|ENCEFALITIS EQUINA DEL OESTE|A80-A89|INFECCIONES VIRALES DEL SISTEMA NERVIOSO CENTRAL|2010_DEIS
A832|ENCEFALITIS EQUINA DEL ESTE|A80-A89|INFECCIONES VIRALES DEL SISTEMA NERVIOSO CENTRAL|2010_DEIS
A833|ENCEFALITIS DE SAN LUIS|A80-A89|INFECCIONES VIRALES DEL SISTEMA NERVIOSO CENTRAL|2010_DEIS
A834|ENCEFALITIS AUSTRALIANA|A80-A89|INFECCIONES VIRALES DEL SISTEMA NERVIOSO CENTRAL|2010_DEIS
A835|ENCEFALITIS DE CALIFORNIA|A80-A89|INFECCIONES VIRALES DEL SISTEMA NERVIOSO CENTRAL|2010_DEIS
A836|ENFERMEDAD POR VIRUS ROCIO|A80-A89|INFECCIONES VIRALES DEL SISTEMA NERVIOSO CENTRAL|2010_DEIS
A838|OTRAS ENCEFALITIS VIRALES TRANSMITIDAS POR MOSQUITOS|A80-A89|INFECCIONES VIRALES DEL SISTEMA NERVIOSO CENTRAL|2010_DEIS
A839|ENCEFALITIS VIRAL TRANSMITIDA POR MOSQUITOS, SIN OTRA ESPECIFICACION|A80-A89|INFECCIONES VIRALES DEL SISTEMA NERVIOSO CENTRAL|2010_DEIS
A840|ENCEFALITIS DEL LEJANO ORIENTE TRANSMITIDA POR GARRAPATAS (ENCEFALITIS PRIMAVEROESTIVAL RUSA)|A80-A89|INFECCIONES VIRALES DEL SISTEMA NERVIOSO CENTRAL|2010_DEIS
A841|ENCEFALITIS CENTROEUROPEA TRANSMITIDA POR GARRAPATAS|A80-A89|INFECCIONES VIRALES DEL SISTEMA NERVIOSO CENTRAL|2010_DEIS
A848|OTRAS ENCEFALITIS VIRALES TRANSMITIDAS POR GARRAPATAS|A80-A89|INFECCIONES VIRALES DEL SISTEMA NERVIOSO CENTRAL|2010_DEIS
